Time_odroid,Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
1522234995.28,13:02:59,49.1387916667,N,9.22105633333,E,08
1522234996.28,13:03:00,49.1389021667,N,9.22105,E,09
1522234997.28,13:03:01,49.1390113333,N,9.2210415,E,09
1522234998.28,13:03:02,49.1391195,N,9.22103183333,E,08
1522234999.28,13:03:03,49.1392271667,N,9.2210225,E,09
1522235000.28,13:03:04,49.139333,N,9.22101216667,E,09
1522235001.28,13:03:05,49.1394331667,N,9.22099833333,E,08
1522235002.27,13:03:06,49.1395295,N,9.220986,E,08
1522235003.28,13:03:07,49.1396233333,N,9.22098833333,E,08
1522235004.27,13:03:08,49.1397123333,N,9.22101366667,E,08
1522235005.28,13:03:09,49.1397986667,N,9.22105033333,E,09
1522235006.28,13:03:10,49.139874,N,9.2211005,E,09
1522235007.28,13:03:11,49.139973,N,9.221168,E,08
1522235008.27,13:03:12,49.1400571667,N,9.22122866667,E,08
1522235009.28,13:03:13,49.1401263333,N,9.22129416667,E,08
1522235010.28,13:03:14,49.1401941667,N,9.22137416667,E,08
1522235011.28,13:03:15,49.1402681667,N,9.2214585,E,08
1522235012.28,13:03:16,49.1403381667,N,9.22154016667,E,08
1522235013.28,13:03:17,49.140417,N,9.22162133333,E,09
1522235014.28,13:03:18,49.1404921667,N,9.221683,E,09
1522235015.28,13:03:19,49.1405781667,N,9.221739,E,08
1522235016.28,13:03:20,49.1406628333,N,9.221787,E,08
1522235017.29,13:03:21,49.1407638333,N,9.22183166667,E,09
1522235018.28,13:03:22,49.1408608333,N,9.22187416667,E,09
1522235019.28,13:03:23,49.1409618333,N,9.22191783333,E,09
1522235020.28,13:03:24,49.1410641667,N,9.22196183333,E,09
1522235021.28,13:03:25,49.1411658333,N,9.222008,E,09
1522235022.28,13:03:26,49.1412693333,N,9.22204883333,E,09
1522235023.28,13:03:27,49.1413748333,N,9.22208483333,E,09
1522235024.27,13:03:28,49.1414791667,N,9.22212133333,E,08
1522235025.28,13:03:29,49.1415721667,N,9.22215366667,E,08
1522235026.28,13:03:30,49.141663,N,9.22218066667,E,08
1522235027.28,13:03:31,49.1417646667,N,9.22221433333,E,09
1522235028.28,13:03:32,49.1418711667,N,9.2222485,E,09
1522235029.28,13:03:33,49.1419791667,N,9.22228266667,E,09
1522235030.28,13:03:34,49.1420891667,N,9.22231516667,E,09
1522235031.28,13:03:35,49.1421965,N,9.2223435,E,09
1522235032.28,13:03:36,49.1423,N,9.222373,E,09
1522235033.28,13:03:37,49.1424001667,N,9.22240183333,E,09
1522235034.28,13:03:38,49.1424973333,N,9.22243133333,E,09
1522235035.28,13:03:37,49.1425923333,N,9.22246033333,E,08
1522235036.28,13:03:38,49.1426855,N,9.22248766667,E,09
1522235037.28,13:03:39,49.1427666667,N,9.222513,E,09
1522235038.28,13:03:40,49.1428331667,N,9.22253383333,E,09
1522235039.28,13:03:41,49.1428865,N,9.22254933333,E,09
1522235040.28,13:03:42,49.1429303333,N,9.22256233333,E,09
1522235041.28,13:03:43,49.1429585,N,9.22257283333,E,09
1522235042.28,13:03:44,49.1429705,N,9.2225735,E,09
1522235043.28,13:03:45,49.1429736667,N,9.22257466667,E,09
1522235044.28,13:03:46,49.142975,N,9.222577,E,09
1522235045.29,13:03:47,49.142976,N,9.2225775,E,09
1522235046.28,13:03:48,49.1429715,N,9.222579,E,09
1522235047.28,13:03:49,49.142973,N,9.22257933333,E,09
1522235048.28,13:03:50,49.1429691667,N,9.22258016667,E,09
1522235049.28,13:03:51,49.1429706667,N,9.22258183333,E,09
1522235050.28,13:03:52,49.1429678333,N,9.22258316667,E,09
1522235051.28,13:03:53,49.1429646667,N,9.2225845,E,09
1522235052.28,13:03:54,49.1429663333,N,9.22258366667,E,09
1522235053.28,13:03:55,49.142963,N,9.22258333333,E,09
1522235054.28,13:03:56,49.1429635,N,9.222584,E,09
1522235055.28,13:03:57,49.1429645,N,9.22258466667,E,09
1522235056.28,13:03:58,49.1429658333,N,9.2225855,E,09
1522235057.28,13:03:59,49.1429676667,N,9.22258566667,E,09
1522235058.28,13:04:00,49.142969,N,9.222585,E,09
1522235059.28,13:04:01,49.1429701667,N,9.2225855,E,09
1522235060.28,13:04:02,49.1429708333,N,9.22258666667,E,09
1522235061.28,13:04:03,49.1429711667,N,9.22258716667,E,09
1522235062.28,13:04:04,49.1429715,N,9.22258783333,E,09
1522235063.28,13:04:05,49.1429711667,N,9.2225885,E,09
1522235064.28,13:04:06,49.1429713333,N,9.22258883333,E,09
1522235065.28,13:04:07,49.1429716667,N,9.22258933333,E,09
1522235066.28,13:04:08,49.1429726667,N,9.2225895,E,09
1522235067.28,13:04:09,49.142973,N,9.22259,E,09
1522235068.28,13:04:10,49.1429736667,N,9.22259016667,E,09
1522235069.28,13:04:11,49.1429736667,N,9.22259133333,E,09
1522235070.28,13:04:12,49.142974,N,9.222592,E,09
1522235071.28,13:04:13,49.1429745,N,9.22259283333,E,09
1522235072.28,13:04:14,49.1429745,N,9.22259333333,E,09
1522235073.28,13:04:15,49.1429748333,N,9.22259416667,E,09
1522235074.28,13:04:16,49.1429778333,N,9.22259533333,E,09
1522235075.29,13:04:17,49.1429896667,N,9.222598,E,09
1522235076.28,13:04:18,49.1430145,N,9.22260633333,E,09
1522235077.28,13:04:19,49.1430496667,N,9.22261916667,E,09
1522235078.28,13:04:20,49.143091,N,9.22262916667,E,09
1522235079.28,13:04:21,49.143136,N,9.2226405,E,09
1522235080.28,13:04:22,49.1431811667,N,9.22265266667,E,09
1522235081.28,13:04:23,49.1432225,N,9.222665,E,09
1522235082.28,13:04:24,49.1432531667,N,9.222674,E,08
1522235083.29,13:04:25,49.1432751667,N,9.22268083333,E,08
1522235084.28,13:04:26,49.1432891667,N,9.222685,E,09
1522235085.28,13:04:27,49.143298,N,9.22268716667,E,09
1522235086.28,13:04:28,49.1433013333,N,9.22268783333,E,09
1522235087.28,13:04:29,49.1433023333,N,9.222689,E,09
1522235088.28,13:04:30,49.1433028333,N,9.22269,E,09
1522235089.28,13:04:31,49.1433028333,N,9.2226905,E,09
1522235090.28,13:04:32,49.1433026667,N,9.22269183333,E,08
1522235091.28,13:04:33,49.1433023333,N,9.2226925,E,09
1522235092.28,13:04:34,49.1433018333,N,9.22269283333,E,09
1522235093.28,13:04:35,49.1433015,N,9.22269316667,E,09
1522235094.28,13:04:36,49.1433011667,N,9.2226935,E,09
1522235095.28,13:04:37,49.1433023333,N,9.22269383333,E,09
1522235096.28,13:04:38,49.143305,N,9.22269516667,E,09
1522235097.29,13:04:39,49.1433161667,N,9.22269583333,E,09
1522235098.28,13:04:40,49.143332,N,9.2227,E,09
1522235099.28,13:04:41,49.143351,N,9.2227025,E,09
1522235100.28,13:04:42,49.1433683333,N,9.22270583333,E,09
1522235101.29,13:04:43,49.143387,N,9.222709,E,09
1522235102.28,13:04:44,49.143404,N,9.22271133333,E,09
1522235103.28,13:04:45,49.1434176667,N,9.22271166667,E,09
1522235104.28,13:04:46,49.1434303333,N,9.22271383333,E,09
1522235105.28,13:04:47,49.143442,N,9.2227165,E,08
1522235106.28,13:04:48,49.143454,N,9.22271766667,E,09
1522235107.28,13:04:49,49.1434656667,N,9.22271866667,E,09
1522235108.28,13:04:50,49.1434775,N,9.22271866667,E,08
1522235109.28,13:04:51,49.1434881667,N,9.22272066667,E,08
1522235110.28,13:04:52,49.1434955,N,9.22272216667,E,08
1522235111.28,13:04:53,49.1434965,N,9.22271983333,E,08
1522235112.28,13:04:54,49.143496,N,9.22271666667,E,08
1522235113.28,13:04:55,49.1435025,N,9.2227155,E,08
1522235114.28,13:04:56,49.1435086667,N,9.22271583333,E,08
1522235115.28,13:04:57,49.1435165,N,9.2227165,E,08
1522235116.28,13:04:58,49.1435281667,N,9.22271766667,E,08
1522235117.28,13:04:59,49.1435411667,N,9.222719,E,08
1522235118.28,13:05:00,49.1435528333,N,9.22272083333,E,08
1522235119.28,13:05:01,49.1435665,N,9.22272083333,E,08
1522235120.28,13:05:02,49.1435785,N,9.22272166667,E,08
1522235121.28,13:05:03,49.14359,N,9.22272133333,E,08
1522235122.28,13:05:04,49.1435953333,N,9.22271783333,E,08
1522235123.28,13:05:05,49.1435981667,N,9.2227155,E,08
1522235124.28,13:05:06,49.1436008333,N,9.22271366667,E,08
1522235125.28,13:05:07,49.1436128333,N,9.2227135,E,08
1522235126.28,13:05:08,49.1436313333,N,9.22271533333,E,08
1522235127.28,13:05:09,49.1436538333,N,9.22271866667,E,08
1522235128.28,13:05:10,49.143677,N,9.22272216667,E,09
1522235129.28,13:05:11,49.143704,N,9.22273116667,E,09
1522235130.28,13:05:12,49.143738,N,9.2227445,E,09
1522235131.28,13:05:13,49.1437756667,N,9.22276383333,E,09
1522235132.28,13:05:14,49.1438105,N,9.22277766667,E,09
1522235133.28,13:05:15,49.1438451667,N,9.22278916667,E,09
1522235134.28,13:05:16,49.14388,N,9.22279316667,E,09
1522235135.28,13:05:17,49.1439115,N,9.2227905,E,09
1522235136.28,13:05:18,49.1439376667,N,9.22279033333,E,09
1522235137.28,13:05:19,49.1439828333,N,9.22282766667,E,09
1522235138.28,13:05:20,49.1440105,N,9.22283333333,E,09
1522235139.28,13:05:21,49.1440341667,N,9.2228305,E,09
1522235140.28,13:05:22,49.1440513333,N,9.22283283333,E,09
1522235141.28,13:05:23,49.1440575,N,9.22282783333,E,09
1522235142.28,13:05:24,49.1440475,N,9.22278833333,E,09
1522235143.29,13:05:25,49.1440573333,N,9.22276816667,E,09
1522235144.28,13:05:26,49.1440676667,N,9.222754,E,09
1522235145.28,13:05:27,49.1440795,N,9.2227445,E,09
1522235146.28,13:05:28,49.1440858333,N,9.22274533333,E,09
1522235147.28,13:05:29,49.144092,N,9.22274183333,E,09
1522235148.28,13:05:30,49.1440993333,N,9.22274083333,E,09
1522235149.28,13:05:31,49.1441025,N,9.22274633333,E,09
1522235150.28,13:05:32,49.144111,N,9.2227555,E,09
1522235151.28,13:05:33,49.1441241667,N,9.22276583333,E,09
1522235152.28,13:05:34,49.144127,N,9.22276983333,E,09
1522235153.28,13:05:35,49.1441323333,N,9.22277433333,E,09
1522235154.28,13:05:36,49.1441365,N,9.2227795,E,09
1522235155.28,13:05:37,49.1441436667,N,9.222782,E,09
1522235156.28,13:05:38,49.1441555,N,9.222791,E,09
1522235157.28,13:05:39,49.1441623333,N,9.22279783333,E,09
1522235158.28,13:05:40,49.1441636667,N,9.22280483333,E,09
1522235159.28,13:05:41,49.144164,N,9.22281416667,E,09
1522235160.28,13:05:42,49.1441643333,N,9.222821,E,09
1522235161.28,13:05:43,49.1441651667,N,9.2228255,E,09
1522235162.28,13:05:44,49.1441663333,N,9.22283266667,E,09
1522235163.28,13:05:45,49.1441666667,N,9.2228375,E,09
1522235164.28,13:05:46,49.1441675,N,9.22284416667,E,09
1522235165.28,13:05:47,49.1441676667,N,9.22284966667,E,09
1522235166.28,13:05:48,49.1441661667,N,9.2228535,E,09
1522235167.28,13:05:49,49.1441718333,N,9.22286233333,E,09
1522235168.28,13:05:50,49.144193,N,9.2228765,E,09
1522235169.28,13:05:51,49.1442253333,N,9.222879,E,09
1522235170.28,13:05:52,49.1442571667,N,9.22287916667,E,09
1522235171.28,13:05:53,49.144291,N,9.22288566667,E,09
1522235172.28,13:05:54,49.144323,N,9.22287983333,E,09
1522235173.28,13:05:55,49.1443565,N,9.22287816667,E,09
1522235174.28,13:05:56,49.1443946667,N,9.22287833333,E,09
1522235175.28,13:05:57,49.144428,N,9.22287633333,E,09
1522235176.28,13:05:58,49.14446,N,9.222878,E,09
1522235177.28,13:05:59,49.1444933333,N,9.222888,E,09
1522235178.28,13:06:00,49.1445333333,N,9.2229025,E,09
1522235179.28,13:06:01,49.144577,N,9.2229165,E,09
1522235180.28,13:06:02,49.1446058333,N,9.22291716667,E,09
1522235181.28,13:06:03,49.1446106667,N,9.22288416667,E,09
1522235182.28,13:06:04,49.144653,N,9.22288933333,E,09
1522235183.28,13:06:05,49.1447115,N,9.22290316667,E,09
1522235184.28,13:06:06,49.1447841667,N,9.22291466667,E,09
1522235185.28,13:06:07,49.1448595,N,9.22292433333,E,09
1522235186.28,13:06:08,49.1449391667,N,9.22295916667,E,09
1522235187.28,13:06:09,49.1450206667,N,9.22299466667,E,09
1522235188.28,13:06:10,49.1450985,N,9.22302866667,E,09
1522235189.28,13:06:11,49.1451771667,N,9.2230595,E,09
1522235190.28,13:06:12,49.1452526667,N,9.22308016667,E,09
1522235191.28,13:06:13,49.1453208333,N,9.22309316667,E,09
1522235192.28,13:06:14,49.1453735,N,9.22311583333,E,09
1522235193.28,13:06:15,49.1454028333,N,9.22313033333,E,09
1522235194.28,13:06:16,49.1454228333,N,9.2231465,E,09
1522235195.28,13:06:17,49.1454355,N,9.22315566667,E,09
1522235196.28,13:06:18,49.1454435,N,9.22316366667,E,09
1522235197.28,13:06:19,49.145451,N,9.22316983333,E,09
1522235198.28,13:06:20,49.145462,N,9.223176,E,09
1522235199.28,13:06:21,49.1454781667,N,9.223183,E,09
1522235200.28,13:06:22,49.145484,N,9.2231845,E,09
1522235201.28,13:06:23,49.1454823333,N,9.22318733333,E,09
1522235202.28,13:06:24,49.1455058333,N,9.22320033333,E,09
1522235203.29,13:06:25,49.145539,N,9.22321616667,E,09
1522235204.27,13:06:26,49.145577,N,9.2232305,E,09
1522235205.28,13:06:27,49.1456238333,N,9.22324233333,E,09
1522235206.28,13:06:28,49.1456711667,N,9.22324833333,E,09
1522235207.28,13:06:29,49.1457226667,N,9.22325533333,E,09
1522235208.28,13:06:30,49.1457773333,N,9.2232625,E,09
1522235209.28,13:06:31,49.1458245,N,9.2232655,E,09
1522235210.28,13:06:32,49.1458721667,N,9.22325416667,E,09
1522235211.28,13:06:33,49.1459093333,N,9.223226,E,09
1522235212.28,13:06:34,49.1459446667,N,9.22319383333,E,09
1522235213.28,13:06:35,49.1459753333,N,9.22314716667,E,09
1522235214.28,13:06:36,49.1460028333,N,9.22310133333,E,09
1522235215.28,13:06:37,49.1460233333,N,9.22304233333,E,09
1522235216.28,13:06:38,49.1460375,N,9.2229775,E,09
1522235217.29,13:06:39,49.1460403333,N,9.22291133333,E,09
1522235218.28,13:06:40,49.1460425,N,9.22284433333,E,09
1522235219.28,13:06:41,49.146064,N,9.2227815,E,09
1522235220.28,13:06:42,49.1460765,N,9.22272166667,E,09
1522235221.29,13:06:43,49.1461056667,N,9.22267266667,E,09
1522235222.28,13:06:44,49.1461235,N,9.222642,E,09
1522235223.28,13:06:45,49.146134,N,9.22261633333,E,09
1522235224.28,13:06:46,49.1461406667,N,9.22259033333,E,09
1522235225.28,13:06:47,49.1461385,N,9.22257616667,E,09
1522235226.27,13:06:48,49.1461406667,N,9.2225715,E,09
1522235227.28,13:06:49,49.1461395,N,9.22256933333,E,09
1522235228.28,13:06:50,49.1461436667,N,9.22256383333,E,09
1522235229.28,13:06:51,49.146157,N,9.22254933333,E,09
1522235230.28,13:06:52,49.1461706667,N,9.2225425,E,09
1522235231.28,13:06:53,49.1461763333,N,9.22253633333,E,09
1522235232.28,13:06:54,49.1461845,N,9.22253616667,E,09
1522235233.28,13:06:55,49.1461868333,N,9.22253533333,E,09
1522235234.28,13:06:56,49.1461911667,N,9.222537,E,09
1522235235.28,13:06:57,49.146194,N,9.222538,E,09
1522235236.28,13:06:58,49.1461966667,N,9.222538,E,08
1522235237.28,13:06:59,49.1461991667,N,9.222539,E,08
1522235238.28,13:07:00,49.1462011667,N,9.22253983333,E,08
1522235239.28,13:07:01,49.1462031667,N,9.22254116667,E,08
1522235240.28,13:07:02,49.1462028333,N,9.22254083333,E,08
1522235241.28,13:07:03,49.1462038333,N,9.22254,E,08
1522235242.27,13:07:04,49.1462058333,N,9.222536,E,08
1522235243.28,13:07:05,49.1462095,N,9.22253383333,E,08
1522235244.27,13:07:06,49.1462143333,N,9.222534,E,08
1522235245.28,13:07:07,49.1462181667,N,9.22252666667,E,08
1522235246.28,13:07:08,49.1462326667,N,9.22251066667,E,08
1522235247.28,13:07:09,49.14624,N,9.2224845,E,08
1522235248.28,13:07:10,49.1462381667,N,9.2224395,E,09
1522235249.28,13:07:11,49.1462533333,N,9.22239066667,E,09
1522235250.28,13:07:12,49.146268,N,9.2223355,E,09
1522235251.28,13:07:13,49.1462803333,N,9.222269,E,09
1522235252.29,13:07:14,49.146298,N,9.2221965,E,09
1522235253.28,13:07:15,49.1463116667,N,9.22211333333,E,09
1522235254.28,13:07:16,49.1463345,N,9.222026,E,09
1522235255.28,13:07:17,49.1463501667,N,9.2219325,E,09
1522235256.28,13:07:18,49.1463625,N,9.221838,E,09
1522235257.28,13:07:19,49.1463768333,N,9.22175316667,E,08
1522235258.28,13:07:20,49.1463966667,N,9.2216785,E,08
1522235259.28,13:07:21,49.1464343333,N,9.22161433333,E,08
1522235260.28,13:07:22,49.1464548333,N,9.2215505,E,09
1522235261.28,13:07:23,49.1464773333,N,9.221501,E,09
1522235262.28,13:07:24,49.1464911667,N,9.22146716667,E,09
1522235263.29,13:07:25,49.1465056667,N,9.2214395,E,09
1522235264.28,13:07:26,49.146519,N,9.22139733333,E,09
1522235265.28,13:07:27,49.1466078333,N,9.221383,E,09
1522235266.28,13:07:28,49.1466476667,N,9.22134516667,E,09
1522235267.28,13:07:29,49.1466905,N,9.22130616667,E,09
1522235268.28,13:07:30,49.1467426667,N,9.221269,E,09
1522235269.28,13:07:31,49.1468003333,N,9.22123516667,E,09
1522235270.28,13:07:32,49.146857,N,9.2212295,E,09
1522235271.28,13:07:33,49.1469316667,N,9.22121933333,E,09
1522235272.28,13:07:34,49.1470071667,N,9.22120766667,E,09
1522235273.28,13:07:35,49.1470823333,N,9.22121216667,E,08
1522235274.28,13:07:36,49.1471603333,N,9.2212145,E,09
1522235275.28,13:07:37,49.1472411667,N,9.22121683333,E,08
1522235276.28,13:07:38,49.1473346667,N,9.2212455,E,09
1522235277.29,13:07:39,49.1474281667,N,9.22126983333,E,09
1522235278.28,13:07:40,49.1475195,N,9.22128066667,E,09
1522235279.28,13:07:41,49.1476093333,N,9.2212885,E,09
1522235280.28,13:07:42,49.1476838333,N,9.2212945,E,09
1522235281.28,13:07:43,49.1477655,N,9.22129883333,E,09
1522235282.28,13:07:44,49.147828,N,9.22130283333,E,09
1522235283.28,13:07:45,49.1478678333,N,9.22130533333,E,09
1522235284.28,13:07:46,49.147895,N,9.22130883333,E,09
1522235285.28,13:07:47,49.1479116667,N,9.2213145,E,09
1522235286.28,13:07:48,49.1479261667,N,9.22131816667,E,09
1522235287.28,13:07:49,49.1479383333,N,9.22132316667,E,09
1522235288.28,13:07:50,49.1479483333,N,9.22132833333,E,09
1522235289.28,13:07:51,49.1479573333,N,9.22133033333,E,09
1522235290.28,13:07:52,49.1479663333,N,9.22133733333,E,09
1522235291.28,13:07:53,49.1479885,N,9.22133983333,E,09
1522235292.28,13:07:54,49.148009,N,9.221333,E,09
1522235293.28,13:07:55,49.1480323333,N,9.2213295,E,09
1522235294.28,13:07:56,49.148057,N,9.22131916667,E,09
1522235295.28,13:07:57,49.1480855,N,9.221293,E,09
1522235296.28,13:07:58,49.1480953333,N,9.22126483333,E,09
1522235297.28,13:07:59,49.1481493333,N,9.2212515,E,09
1522235298.28,13:08:00,49.1481788333,N,9.22122066667,E,09
1522235299.29,13:08:01,49.1481956667,N,9.22118233333,E,09
1522235300.28,13:08:02,49.1482198333,N,9.2211385,E,08
1522235301.28,13:08:03,49.1482383333,N,9.22110283333,E,08
1522235302.27,13:08:04,49.1482538333,N,9.22105983333,E,08
1522235303.28,13:08:05,49.1482691667,N,9.2210235,E,08
1522235304.28,13:08:06,49.1483033333,N,9.22099333333,E,08
1522235305.28,13:08:07,49.1483136667,N,9.220967,E,08
1522235306.28,13:08:08,49.1483141667,N,9.22095483333,E,09
1522235307.28,13:08:09,49.1483201667,N,9.22094866667,E,09
1522235308.28,13:08:10,49.1483208333,N,9.22094316667,E,09
1522235309.28,13:08:11,49.1483255,N,9.2209385,E,09
1522235310.28,13:08:12,49.1483255,N,9.22093333333,E,09
1522235311.28,13:08:13,49.1483308333,N,9.2209295,E,09
1522235312.28,13:08:14,49.1483316667,N,9.22093416667,E,09
1522235313.28,13:08:15,49.1483328333,N,9.220937,E,08
1522235314.28,13:08:16,49.1483343333,N,9.22093983333,E,07
1522235315.28,13:08:17,49.1483391667,N,9.220939,E,07
1522235316.28,13:08:18,49.1483431667,N,9.22093983333,E,07
1522235317.29,13:08:19,49.1483476667,N,9.220934,E,08
1522235318.28,13:08:20,49.1483511667,N,9.22093033333,E,09
1522235319.28,13:08:21,49.1483508333,N,9.22093,E,09
1522235320.28,13:08:22,49.1483515,N,9.22092733333,E,09
1522235321.28,13:08:23,49.1483543333,N,9.22092883333,E,08
1522235322.28,13:08:24,49.1483555,N,9.22092716667,E,09
1522235323.29,13:08:25,49.1483538333,N,9.2209215,E,09
1522235324.28,13:08:26,49.148351,N,9.2209195,E,09
1522235325.28,13:08:27,49.148348,N,9.220916,E,09
1522235326.28,13:08:28,49.1483448333,N,9.220917,E,09
1522235327.28,13:08:29,49.1483446667,N,9.220915,E,09
1522235328.28,13:08:30,49.148345,N,9.2209115,E,08
1522235329.28,13:08:31,49.148346,N,9.22090783333,E,08
1522235330.28,13:08:32,49.1483486667,N,9.220904,E,09
1522235331.28,13:08:33,49.14835,N,9.22089916667,E,09
1522235332.28,13:08:34,49.1483525,N,9.2208945,E,09
1522235333.28,13:08:35,49.1483566667,N,9.22088766667,E,09
1522235334.28,13:08:36,49.1483606667,N,9.2208825,E,09
1522235335.28,13:08:37,49.1483658333,N,9.22087066667,E,08
1522235336.28,13:08:38,49.1483723333,N,9.22086033333,E,08
1522235337.29,13:08:39,49.148386,N,9.22085483333,E,08
1522235338.28,13:08:40,49.148398,N,9.22084283333,E,08
1522235339.27,13:08:41,49.1483991667,N,9.22083433333,E,07
1522235340.28,13:08:42,49.1484098333,N,9.220826,E,08
1522235341.28,13:08:43,49.1484173333,N,9.22081483333,E,08
1522235342.27,13:08:44,49.1484231667,N,9.2207985,E,08
1522235343.28,13:08:45,49.1484313333,N,9.22078783333,E,08
1522235344.28,13:08:46,49.1484363333,N,9.22077516667,E,08
1522235345.28,13:08:47,49.148438,N,9.22075566667,E,08
1522235346.28,13:08:48,49.1484475,N,9.22073083333,E,08
1522235347.28,13:08:49,49.148454,N,9.2207145,E,08
1522235348.28,13:08:50,49.1484573333,N,9.2206985,E,08
1522235349.28,13:08:51,49.148462,N,9.22068266667,E,08
1522235350.28,13:08:52,49.1484601667,N,9.22066783333,E,08
1522235351.28,13:08:53,49.1484688333,N,9.220651,E,08
1522235352.28,13:08:54,49.1484661667,N,9.22063233333,E,08
1522235353.28,13:08:55,49.1484613333,N,9.22060433333,E,09
1522235354.28,13:08:56,49.148462,N,9.2205745,E,09
1522235355.28,13:08:57,49.1484695,N,9.2205295,E,09
1522235356.28,13:08:58,49.1484711667,N,9.2204775,E,08
1522235357.28,13:08:59,49.1484633333,N,9.22041833333,E,09
1522235358.28,13:09:00,49.1484785,N,9.220354,E,09
1522235359.28,13:09:01,49.1484841667,N,9.22027433333,E,09
1522235360.27,13:09:02,49.148496,N,9.22018833333,E,08
1522235361.28,13:09:03,49.1485118333,N,9.22010616667,E,08
1522235362.28,13:09:04,49.1485228333,N,9.22003133333,E,08
1522235363.28,13:09:05,49.1485196667,N,9.21996633333,E,08
1522235364.28,13:09:06,49.1485225,N,9.21991716667,E,08
1522235365.28,13:09:07,49.148532,N,9.219875,E,08
1522235366.28,13:09:08,49.1485321667,N,9.21983583333,E,09
1522235367.28,13:09:09,49.1485251667,N,9.2198065,E,09
1522235368.28,13:09:10,49.1485163333,N,9.21977916667,E,09
1522235369.28,13:09:11,49.1485106667,N,9.21974733333,E,09
1522235370.28,13:09:12,49.148501,N,9.21970716667,E,09
1522235371.28,13:09:13,49.1484995,N,9.21966033333,E,09
1522235372.28,13:09:14,49.1484958333,N,9.219604,E,09
1522235373.29,13:09:15,49.1484768333,N,9.2195545,E,09
1522235374.28,13:09:16,49.1484425,N,9.2195285,E,09
1522235375.28,13:09:17,49.1484071667,N,9.21949216667,E,09
1522235376.28,13:09:18,49.1483605,N,9.21946766667,E,09
1522235377.29,13:09:19,49.1483125,N,9.21944783333,E,09
1522235378.28,13:09:20,49.1482538333,N,9.21942283333,E,09
1522235379.28,13:09:21,49.1481791667,N,9.21939483333,E,08
1522235380.28,13:09:22,49.1480926667,N,9.21938,E,08
1522235381.28,13:09:23,49.1480113333,N,9.21935933333,E,08
1522235382.28,13:09:24,49.147933,N,9.21934033333,E,08
1522235383.29,13:09:25,49.1478576667,N,9.21932716667,E,09
1522235384.28,13:09:26,49.1477846667,N,9.21931483333,E,08
1522235385.28,13:09:27,49.1477098333,N,9.21928866667,E,08
1522235386.28,13:09:28,49.1476333333,N,9.21926716667,E,08
1522235387.28,13:09:29,49.1475555,N,9.21924183333,E,09
1522235388.28,13:09:30,49.1474871667,N,9.21920866667,E,07
1522235389.28,13:09:31,49.1474155,N,9.2191775,E,07
1522235390.27,13:09:32,49.1473463333,N,9.21915316667,E,07
1522235391.28,13:09:33,49.1472911667,N,9.219134,E,07
1522235392.28,13:09:34,49.1472408333,N,9.2191215,E,07
1522235393.28,13:09:35,49.1472055,N,9.219103,E,08
1522235394.28,13:09:36,49.1471741667,N,9.21909583333,E,08
1522235395.29,13:09:37,49.1471463333,N,9.21908833333,E,09
1522235396.28,13:09:38,49.1471288333,N,9.21908216667,E,09
1522235397.29,13:09:39,49.1471235,N,9.21907966667,E,09
1522235398.28,13:09:40,49.1471143333,N,9.21907516667,E,09
1522235399.28,13:09:41,49.1471076667,N,9.219072,E,08
1522235400.28,13:09:42,49.1471048333,N,9.219069,E,08
1522235401.28,13:09:43,49.1471016667,N,9.219067,E,07
1522235402.27,13:09:44,49.147098,N,9.21906516667,E,07
1522235403.27,13:09:45,49.1470925,N,9.21906033333,E,07
1522235404.27,13:09:46,49.1470881667,N,9.21905566667,E,08
1522235405.28,13:09:47,49.1470843333,N,9.21905233333,E,08
1522235406.28,13:09:48,49.1470803333,N,9.2190485,E,08
1522235407.28,13:09:49,49.1470773333,N,9.219045,E,08
1522235408.28,13:09:50,49.1470756667,N,9.21904233333,E,08
1522235409.28,13:09:51,49.1470736667,N,9.2190395,E,08
1522235410.28,13:09:52,49.147069,N,9.219035,E,09
1522235411.28,13:09:53,49.147063,N,9.21902716667,E,09
1522235412.28,13:09:54,49.1470596667,N,9.21902266667,E,09
1522235413.28,13:09:55,49.1470501667,N,9.219016,E,09
1522235414.28,13:09:56,49.147041,N,9.21901066667,E,09
1522235415.28,13:09:57,49.1470001667,N,9.21898966667,E,09
1522235416.28,13:09:58,49.1469633333,N,9.21898233333,E,09
1522235417.28,13:09:59,49.1469166667,N,9.21896666667,E,09
1522235418.28,13:10:00,49.1468711667,N,9.218946,E,09
1522235419.29,13:10:01,49.146836,N,9.21893316667,E,09
1522235420.29,13:10:02,49.1468065,N,9.218924,E,09
1522235421.28,13:10:03,49.1467821667,N,9.21890916667,E,09
1522235422.28,13:10:04,49.1467756667,N,9.21890433333,E,09
1522235423.28,13:10:05,49.1467671667,N,9.21890033333,E,09
1522235424.28,13:10:06,49.1467628333,N,9.21889633333,E,09
1522235425.28,13:10:07,49.146758,N,9.21889266667,E,09
1522235426.28,13:10:08,49.1467565,N,9.21889266667,E,09
1522235427.28,13:10:09,49.146755,N,9.21889083333,E,09
1522235428.28,13:10:10,49.1467528333,N,9.21888816667,E,08
1522235429.28,13:10:11,49.1467518333,N,9.21888583333,E,09
1522235430.28,13:10:12,49.1467503333,N,9.21888366667,E,09
1522235431.28,13:10:13,49.1467495,N,9.21888033333,E,09
